order_id,order_date,city,dark_store,category,time_slot,order_type,items,rating,tip,order_value,delivery_min,courier_id
ORD-66167,2024-05-01,Hyderabad,DS-02,Personal Care,Morning,Express,1,4,0,473,11,CR-181
ORD-66168,2024-06-28,Pune,DS-02,Frozen,Morning,Express,2,3,0,476,17,CR-118
ORD-66169,2024-02-01,Pune,DS-04,Personal Care,Night,Express,4,3,30,364,14,CR-20
ORD-66170,2024-08-08,Delhi,DS-01,Personal Care,Night,Standard,6,3,0,413,32,CR-199
ORD-66171,2024-05-08,Chennai,DS-05,Personal Care,Night,Express,3,4,30,494,30,CR-206
ORD-66172,2024-04-02,Pune,DS-02,Snacks,Evening,Express,1,4,10,529,13,CR-161
ORD-66173,2024-10-07,Mumbai,DS-01,Personal Care,Morning,Standard,5,3,20,361,21,CR-162
ORD-66174,2024-07-25,Delhi,DS-04,Household,Evening,Express,3,3,10,479,12,CR-54
ORD-66175,2024-05-08,Mumbai,DS-05,Snacks,Evening,Express,5,4,30,353,12,CR-51
ORD-66176,2024-12-28,Chennai,DS-02,Snacks,Night,Express,6,3,20,448,12,CR-27
ORD-66177,2024-12-06,Bengaluru,DS-01,Snacks,Morning,Express,3,5,0,381,12,CR-86
ORD-66178,2024-07-17,Hyderabad,DS-08,Beverages,Afternoon,Express,2,3,20,481,16,CR-70
ORD-66179,2024-04-13,Delhi,DS-05,Grocery,Night,Express,6,5,10,169,21,CR-33
ORD-66180,2024-09-01,Chennai,DS-04,Beverages,Evening,Standard,6,5,20,320,32,CR-148
ORD-66181,2024-11-24,Hyderabad,DS-06,Snacks,Evening,Express,2,4,0,374,24,CR-162
ORD-66182,2024-06-17,Pune,DS-04,Dairy,Morning,Express,5,4,20,487,22,CR-101
ORD-66183,2024-03-21,Chennai,DS-06,Frozen,Evening,Standard,5,4,10,716,18,CR-198
ORD-66184,2024-09-28,Pune,DS-06,Beverages,Night,Express,4,5,30,408,25,CR-50
ORD-66185,2024-10-18,Hyderabad,DS-07,Grocery,Afternoon,Express,1,3,0,189,25,CR-48
ORD-66186,2024-06-21,Hyderabad,DS-01,Personal Care,Morning,Standard,4,4,0,332,19,CR-206
ORD-66187,2024-01-03,Chennai,DS-04,Grocery,Evening,Express,2,5,0,415,18,CR-19
ORD-66188,2024-02-14,Hyderabad,DS-04,Grocery,Evening,Standard,6,3,10,503,22,CR-45
ORD-66189,2024-05-07,Delhi,DS-05,Grocery,Afternoon,Express,4,3,10,137,14,CR-23
ORD-66190,2024-04-17,Mumbai,DS-08,Grocery,Morning,Standard,4,3,0,285,24,CR-193
ORD-66191,2024-11-16,Bengaluru,DS-07,Household,Morning,Standard,2,1,0,333,39,CR-36
ORD-66192,2024-08-19,Hyderabad,DS-04,Household,Evening,Express,2,5,10,639,25,CR-55
ORD-66193,2024-05-27,Mumbai,DS-04,Frozen,Night,Standard,5,3,10,285,32,CR-2
ORD-66194,2024-01-02,Pune,DS-06,Frozen,Afternoon,Standard,5,4,30,335,24,CR-213
ORD-66195,2024-06-08,Hyderabad,DS-03,Household,Afternoon,Standard,5,4,20,475,24,CR-16
ORD-66196,2024-05-27,Chennai,DS-06,Personal Care,Afternoon,Standard,6,4,30,398,23,CR-79
ORD-66197,2024-05-12,Pune,DS-01,Dairy,Evening,Standard,4,4,0,378,27,CR-9
ORD-66198,2024-11-21,Mumbai,DS-06,Beverages,Afternoon,Standard,3,5,30,654,24,CR-134
ORD-66199,2024-04-21,Hyderabad,DS-03,Beverages,Evening,Express,1,3,20,423,4,CR-152
ORD-66200,2024-06-13,Delhi,DS-08,Dairy,Afternoon,Express,5,5,20,318,11,CR-134
ORD-66201,2024-12-26,Bengaluru,DS-01,Frozen,Night,Standard,5,5,0,410,30,CR-77
ORD-66202,2024-07-23,Bengaluru,DS-01,Personal Care,Afternoon,Standard,4,4,10,441,28,CR-96
ORD-66203,2024-08-13,Delhi,DS-04,Beverages,Morning,Express,5,3,20,252,16,CR-45
ORD-66204,2024-11-22,Mumbai,DS-03,Frozen,Evening,Express,6,4,0,624,16,CR-203
ORD-66205,2024-12-27,Hyderabad,DS-05,Personal Care,Morning,Standard,5,4,20,483,25,CR-177
ORD-66206,2024-03-06,Delhi,DS-08,Frozen,Evening,Express,2,4,0,539,20,CR-13
ORD-66207,2024-04-23,Delhi,DS-03,Snacks,Evening,Express,1,5,20,234,21,CR-132
ORD-66208,2024-02-17,Hyderabad,DS-06,Frozen,Afternoon,Standard,4,5,10,145,24,CR-162
ORD-66209,2024-01-13,Delhi,DS-02,Household,Evening,Express,5,3,0,533,19,CR-71
ORD-66210,2024-12-08,Bengaluru,DS-05,Dairy,Night,Standard,1,5,10,182,24,CR-19
ORD-66211,2024-03-22,Mumbai,DS-05,Household,Morning,Express,3,5,30,341,19,CR-153
ORD-66212,2024-06-01,Pune,DS-06,Household,Night,Express,5,5,30,444,24,CR-163
ORD-66213,2024-11-27,Delhi,DS-02,Grocery,Afternoon,Express,1,3,0,460,20,CR-30
ORD-66214,2024-10-14,Chennai,DS-01,Grocery,Night,Express,3,3,20,526,22,CR-40
ORD-66215,2024-09-19,Pune,DS-03,Frozen,Afternoon,Standard,6,3,10,556,22,CR-87
ORD-66216,2024-06-14,Hyderabad,DS-03,Personal Care,Afternoon,Express,1,3,30,297,16,CR-160
ORD-66217,2024-03-16,Chennai,DS-07,Grocery,Afternoon,Standard,5,2,30,212,40,CR-108
ORD-66218,2024-04-28,Chennai,DS-06,Frozen,Night,Express,5,3,0,475,19,CR-161
ORD-66219,2024-02-13,Mumbai,DS-08,Beverages,Morning,Standard,2,4,30,703,24,CR-3
ORD-66220,2024-05-06,Chennai,DS-03,Grocery,Evening,Standard,6,5,30,492,21,CR-137
ORD-66221,2024-10-07,Hyderabad,DS-03,Personal Care,Morning,Standard,6,4,0,609,21,CR-139
ORD-66222,2024-01-11,Mumbai,DS-04,Frozen,Evening,Standard,5,4,20,588,23,CR-39
ORD-66223,2024-06-05,Pune,DS-01,Snacks,Night,Express,3,5,30,246,28,CR-212
ORD-66224,2024-03-28,Chennai,DS-04,Beverages,Evening,Express,1,3,20,219,13,CR-190
ORD-66225,2024-11-23,Hyderabad,DS-02,Snacks,Morning,Standard,1,3,20,399,23,CR-198
ORD-66226,2024-09-24,Delhi,DS-06,Grocery,Evening,Express,5,3,0,470,18,CR-161
ORD-66227,2024-10-03,Hyderabad,DS-08,Personal Care,Afternoon,Standard,4,4,10,338,21,CR-121
ORD-66228,2024-03-21,Bengaluru,DS-06,Dairy,Afternoon,Express,4,4,30,138,10,CR-33
ORD-66229,2024-10-28,Chennai,DS-05,Grocery,Morning,Express,1,4,0,561,9,CR-142
ORD-66230,2024-06-26,Pune,DS-02,Frozen,Evening,Express,5,3,20,327,9,CR-35
ORD-66231,2024-04-22,Bengaluru,DS-02,Dairy,Evening,Standard,4,4,30,271,20,CR-186
ORD-66232,2024-05-22,Chennai,DS-03,Beverages,Night,Standard,1,5,0,276,27,CR-60
ORD-66233,2024-07-15,Delhi,DS-03,Snacks,Night,Express,3,3,10,345,25,CR-139
ORD-66234,2024-06-04,Pune,DS-06,Snacks,Morning,Express,4,5,20,149,27,CR-88
ORD-66235,2024-09-16,Delhi,DS-07,Snacks,Morning,Express,1,4,20,337,31,CR-34
ORD-66236,2024-04-10,Pune,DS-02,Snacks,Afternoon,Standard,6,4,10,491,18,CR-192
ORD-66237,2024-06-20,Pune,DS-03,Dairy,Afternoon,Standard,6,3,20,425,19,CR-11
ORD-66238,2024-01-04,Bengaluru,DS-08,Household,Afternoon,Standard,1,5,30,238,22,CR-163
ORD-66239,2024-01-23,Pune,DS-04,Grocery,Afternoon,Standard,5,3,20,773,16,CR-119
ORD-66240,2024-04-21,Bengaluru,DS-06,Snacks,Evening,Standard,4,4,0,211,23,CR-211
ORD-66241,2024-02-12,Hyderabad,DS-01,Personal Care,Morning,Express,2,5,10,491,17,CR-156
ORD-66242,2024-07-08,Delhi,DS-01,Snacks,Night,Express,2,3,30,407,24,CR-153
ORD-66243,2024-07-22,Hyderabad,DS-08,Household,Afternoon,Standard,2,4,0,681,30,CR-145
ORD-66244,2024-10-22,Pune,DS-01,Frozen,Night,Express,4,5,0,407,20,CR-200
ORD-66245,2024-07-15,Bengaluru,DS-07,Dairy,Afternoon,Standard,2,3,20,545,36,CR-59
ORD-66246,2024-08-18,Delhi,DS-03,Dairy,Morning,Standard,1,4,0,315,24,CR-150
ORD-66247,2024-09-05,Delhi,DS-08,Grocery,Night,Standard,1,3,0,360,35,CR-209
ORD-66248,2024-02-05,Chennai,DS-06,Grocery,Morning,Express,1,5,0,647,12,CR-31
ORD-66249,2024-01-13,Delhi,DS-08,Grocery,Night,Standard,4,3,0,140,28,CR-177
ORD-66250,2024-01-12,Chennai,DS-03,Dairy,Morning,Standard,4,5,30,440,25,CR-56
ORD-66251,2024-03-02,Bengaluru,DS-06,Personal Care,Evening,Standard,6,3,10,257,27,CR-201
ORD-66252,2024-10-11,Delhi,DS-04,Beverages,Night,Express,2,5,20,525,25,CR-153
ORD-66253,2024-12-24,Pune,DS-03,Beverages,Afternoon,Express,6,3,10,348,14,CR-161
ORD-66254,2024-04-14,Mumbai,DS-01,Frozen,Night,Standard,4,5,0,273,23,CR-29
ORD-66255,2024-01-28,Hyderabad,DS-08,Frozen,Night,Express,2,3,20,488,18,CR-33
ORD-66256,2024-12-06,Hyderabad,DS-01,Snacks,Afternoon,Standard,4,4,20,430,28,CR-83
ORD-66257,2024-03-23,Chennai,DS-04,Frozen,Afternoon,Express,6,4,30,514,20,CR-187
ORD-66258,2024-04-23,Pune,DS-03,Household,Morning,Standard,5,5,20,420,24,CR-130
ORD-66259,2024-02-28,Hyderabad,DS-03,Personal Care,Evening,Standard,1,4,0,605,20,CR-201
ORD-66260,2024-12-17,Mumbai,DS-07,Personal Care,Afternoon,Express,3,4,10,293,21,CR-146
ORD-66261,2024-12-19,Chennai,DS-08,Frozen,Afternoon,Express,5,4,30,518,15,CR-43
ORD-66262,2024-07-21,Chennai,DS-01,Beverages,Afternoon,Standard,4,4,0,596,23,CR-143
ORD-66263,2024-11-28,Chennai,DS-03,Grocery,Morning,Standard,5,5,10,374,18,CR-80
ORD-66264,2024-10-10,Chennai,DS-08,Personal Care,Morning,Standard,6,5,20,478,21,CR-197
ORD-66265,2024-11-14,Mumbai,DS-08,Personal Care,Morning,Express,2,5,0,623,17,CR-68
ORD-66266,2024-10-12,Chennai,DS-06,Grocery,Night,Standard,1,5,20,485,34,CR-165
ORD-66267,2024-03-11,Bengaluru,DS-03,Beverages,Afternoon,Standard,5,3,20,289,26,CR-124
ORD-66268,2024-06-15,Mumbai,DS-05,Beverages,Afternoon,Standard,6,4,10,223,23,CR-91
ORD-66269,2024-06-12,Chennai,DS-01,Frozen,Evening,Express,5,4,10,484,22,CR-158
ORD-66270,2024-12-19,Delhi,DS-06,Dairy,Afternoon,Standard,4,3,20,585,15,CR-57
ORD-66271,2024-08-11,Delhi,DS-01,Beverages,Afternoon,Standard,1,4,0,471,19,CR-209
ORD-66272,2024-11-21,Chennai,DS-03,Dairy,Night,Standard,4,5,0,454,32,CR-104
ORD-66273,2024-01-04,Chennai,DS-06,Dairy,Afternoon,Express,1,5,10,517,14,CR-93
ORD-66274,2024-01-04,Chennai,DS-06,Frozen,Evening,Standard,5,3,0,648,16,CR-99
ORD-66275,2024-01-10,Pune,DS-05,Dairy,Night,Express,2,4,20,443,18,CR-183
ORD-66276,2024-11-16,Mumbai,DS-04,Dairy,Night,Express,3,4,20,350,21,CR-171
ORD-66277,2024-11-16,Bengaluru,DS-02,Snacks,Afternoon,Express,4,4,10,448,22,CR-67
ORD-66278,2024-03-19,Hyderabad,DS-07,Personal Care,Evening,Standard,3,4,10,278,33,CR-175
ORD-66279,2024-09-28,Mumbai,DS-06,Dairy,Afternoon,Standard,4,5,10,515,25,CR-189
ORD-66280,2024-07-04,Hyderabad,DS-02,Household,Night,Express,3,4,10,432,21,CR-187
ORD-66281,2024-11-01,Hyderabad,DS-01,Personal Care,Morning,Express,3,5,20,482,21,CR-158
ORD-66282,2024-08-13,Hyderabad,DS-01,Beverages,Evening,Standard,1,3,30,537,23,CR-95
ORD-66283,2024-03-01,Chennai,DS-02,Personal Care,Afternoon,Express,6,5,30,382,25,CR-124
ORD-66284,2024-04-14,Hyderabad,DS-05,Snacks,Night,Express,2,3,10,482,18,CR-80
ORD-66285,2024-10-26,Delhi,DS-05,Household,Evening,Standard,1,5,20,157,28,CR-124
ORD-66286,2024-07-09,Bengaluru,DS-03,Household,Evening,Express,6,3,0,608,5,CR-117
ORD-66287,2024-04-21,Mumbai,DS-03,Personal Care,Afternoon,Standard,5,4,0,322,26,CR-199
ORD-66288,2024-09-03,Pune,DS-04,Frozen,Afternoon,Express,2,3,30,412,14,CR-10
ORD-66289,2024-07-16,Hyderabad,DS-03,Grocery,Night,Standard,2,5,10,366,29,CR-33
ORD-66290,2024-06-14,Mumbai,DS-03,Frozen,Afternoon,Standard,1,4,10,367,18,CR-104
ORD-66291,2024-05-22,Bengaluru,DS-02,Grocery,Evening,Standard,5,5,20,480,27,CR-122
ORD-66292,2024-09-26,Chennai,DS-05,Beverages,Night,Standard,3,5,0,438,34,CR-123
ORD-66293,2024-02-18,Bengaluru,DS-06,Dairy,Afternoon,Standard,2,4,30,421,20,CR-32
ORD-66294,2024-09-07,Delhi,DS-01,Frozen,Afternoon,Standard,3,5,20,647,21,CR-58
ORD-66295,2024-11-16,Hyderabad,DS-01,Dairy,Morning,Standard,4,4,10,409,29,CR-14
ORD-66296,2024-11-06,Hyderabad,DS-05,Frozen,Afternoon,Standard,3,4,10,587,23,CR-19
ORD-66297,2024-05-04,Chennai,DS-05,Beverages,Morning,Standard,4,5,0,480,10,CR-85
ORD-66298,2024-04-17,Mumbai,DS-07,Frozen,Evening,Express,6,5,20,472,25,CR-172
ORD-66299,2024-08-25,Bengaluru,DS-01,Personal Care,Afternoon,Standard,5,5,20,421,14,CR-184
ORD-66300,2024-07-08,Mumbai,DS-02,Household,Afternoon,Express,4,5,30,410,16,CR-95
ORD-66301,2024-04-03,Hyderabad,DS-05,Snacks,Evening,Express,3,5,30,366,22,CR-193
ORD-66302,2024-11-17,Bengaluru,DS-06,Dairy,Night,Standard,6,4,20,466,29,CR-2
ORD-66303,2024-07-10,Hyderabad,DS-07,Grocery,Night,Express,2,3,0,584,41,CR-66
ORD-66304,2024-06-27,Chennai,DS-06,Grocery,Afternoon,Standard,2,3,0,831,17,CR-161
ORD-66305,2024-03-10,Bengaluru,DS-05,Personal Care,Night,Standard,6,5,0,539,23,CR-172
ORD-66306,2024-01-13,Mumbai,DS-01,Snacks,Afternoon,Express,4,5,20,394,20,CR-147
ORD-66307,2024-06-11,Mumbai,DS-02,Grocery,Night,Express,6,3,0,621,25,CR-2
ORD-66308,2024-07-23,Mumbai,DS-04,Beverages,Night,Express,6,3,0,225,16,CR-65
ORD-66309,2024-07-22,Mumbai,DS-01,Personal Care,Morning,Express,6,3,20,625,14,CR-154
ORD-66310,2024-10-27,Delhi,DS-05,Beverages,Afternoon,Standard,1,3,20,408,20,CR-215
ORD-66311,2024-07-05,Delhi,DS-03,Dairy,Afternoon,Standard,2,3,20,624,25,CR-101
ORD-66312,2024-01-10,Hyderabad,DS-02,Personal Care,Morning,Standard,2,3,30,501,13,CR-168
ORD-66313,2024-11-07,Chennai,DS-02,Frozen,Evening,Express,3,5,20,508,19,CR-7
ORD-66314,2024-01-17,Chennai,DS-02,Dairy,Afternoon,Standard,6,5,30,618,24,CR-32
ORD-66315,2024-12-08,Bengaluru,DS-05,Beverages,Evening,Express,2,4,10,409,16,CR-82
ORD-66316,2024-08-12,Hyderabad,DS-01,Personal Care,Afternoon,Express,1,5,10,308,10,CR-203
ORD-66317,2024-07-02,Bengaluru,DS-07,Beverages,Afternoon,Standard,4,1,10,222,39,CR-96
ORD-66318,2024-04-09,Pune,DS-05,Frozen,Afternoon,Standard,5,4,0,277,23,CR-93
ORD-66319,2024-12-11,Delhi,DS-05,Beverages,Night,Express,3,4,30,367,17,CR-57
ORD-66320,2024-06-15,Bengaluru,DS-07,Snacks,Night,Standard,2,4,10,527,32,CR-140
ORD-66321,2024-04-05,Pune,DS-02,Household,Night,Express,5,3,0,634,25,CR-24
ORD-66322,2024-05-28,Hyderabad,DS-05,Household,Night,Express,1,3,20,423,27,CR-124
ORD-66323,2024-05-04,Mumbai,DS-03,Beverages,Afternoon,Express,5,4,0,444,7,CR-9
ORD-66324,2024-08-05,Hyderabad,DS-07,Dairy,Night,Express,2,5,30,373,29,CR-165
ORD-66325,2024-04-09,Delhi,DS-05,Personal Care,Morning,Express,4,3,10,436,20,CR-83
ORD-66326,2024-04-22,Mumbai,DS-07,Frozen,Morning,Standard,6,4,0,386,27,CR-37
ORD-66327,2024-05-25,Pune,DS-02,Beverages,Morning,Express,4,4,10,459,18,CR-62
ORD-66328,2024-08-09,Hyderabad,DS-03,Beverages,Afternoon,Standard,6,5,30,225,27,CR-192
ORD-66329,2024-10-15,Chennai,DS-04,Beverages,Evening,Standard,3,4,0,498,27,CR-137
ORD-66330,2024-07-08,Hyderabad,DS-03,Household,Afternoon,Express,1,3,30,513,22,CR-80
ORD-66331,2024-01-26,Bengaluru,DS-08,Household,Evening,Express,2,5,0,302,23,CR-60
ORD-66332,2024-08-01,Pune,DS-06,Grocery,Afternoon,Express,4,4,30,372,15,CR-66
ORD-66333,2024-08-11,Bengaluru,DS-01,Frozen,Afternoon,Express,2,5,10,500,21,CR-5
ORD-66334,2024-10-19,Chennai,DS-01,Beverages,Night,Standard,3,4,10,604,24,CR-138
ORD-66335,2024-04-09,Pune,DS-01,Frozen,Night,Express,2,5,10,257,24,CR-5
ORD-66336,2024-09-17,Delhi,DS-07,Beverages,Night,Express,6,3,20,326,41,CR-68
ORD-66337,2024-03-13,Mumbai,DS-08,Dairy,Night,Express,2,3,30,446,17,CR-72
ORD-66338,2024-03-11,Chennai,DS-05,Household,Afternoon,Express,2,4,20,587,21,CR-51
ORD-66339,2024-07-04,Pune,DS-08,Household,Afternoon,Express,5,5,30,451,25,CR-95
ORD-66340,2024-01-24,Hyderabad,DS-01,Snacks,Afternoon,Standard,3,3,20,419,23,CR-107
ORD-66341,2024-04-02,Hyderabad,DS-03,Grocery,Evening,Express,2,5,10,444,11,CR-137
ORD-66342,2024-05-03,Hyderabad,DS-08,Beverages,Afternoon,Express,4,4,0,269,10,CR-147
ORD-66343,2024-11-17,Bengaluru,DS-06,Snacks,Night,Express,5,5,20,392,23,CR-187
ORD-66344,2024-10-03,Delhi,DS-06,Grocery,Night,Express,6,4,30,684,25,CR-207
ORD-66345,2024-03-13,Chennai,DS-01,Grocery,Afternoon,Express,3,5,0,502,22,CR-52
ORD-66346,2024-05-14,Pune,DS-04,Beverages,Night,Express,2,4,30,561,24,CR-0
ORD-66347,2024-01-13,Bengaluru,DS-08,Frozen,Morning,Standard,5,5,20,376,18,CR-87
ORD-66348,2024-07-13,Mumbai,DS-03,Grocery,Night,Standard,3,3,30,358,29,CR-101
ORD-66349,2024-11-13,Hyderabad,DS-03,Grocery,Morning,Express,5,3,10,376,12,CR-151
ORD-66350,2024-06-02,Mumbai,DS-07,Household,Evening,Express,6,4,20,472,27,CR-28
ORD-66351,2024-07-04,Hyderabad,DS-06,Frozen,Afternoon,Express,6,5,0,529,22,CR-136
ORD-66352,2024-11-14,Chennai,DS-08,Personal Care,Morning,Express,4,5,10,583,13,CR-69
ORD-66353,2024-11-03,Delhi,DS-03,Dairy,Morning,Standard,3,4,0,492,25,CR-110
ORD-66354,2024-11-04,Mumbai,DS-07,Frozen,Evening,Express,6,5,10,478,27,CR-156
ORD-66355,2024-10-05,Pune,DS-04,Frozen,Night,Express,1,4,0,407,9,CR-134
ORD-66356,2024-10-07,Mumbai,DS-01,Household,Afternoon,Express,3,5,0,177,18,CR-129
ORD-66357,2024-03-17,Bengaluru,DS-04,Dairy,Morning,Express,6,5,30,307,14,CR-209
ORD-66358,2024-05-24,Pune,DS-03,Personal Care,Afternoon,Express,3,3,20,653,22,CR-110
ORD-66359,2024-08-02,Pune,DS-06,Household,Evening,Express,6,4,20,716,8,CR-182
ORD-66360,2024-10-16,Chennai,DS-04,Snacks,Afternoon,Express,2,4,30,370,19,CR-145
ORD-66361,2024-08-01,Hyderabad,DS-02,Snacks,Night,Express,2,3,20,473,22,CR-219
ORD-66362,2024-11-11,Delhi,DS-05,Personal Care,Afternoon,Standard,4,3,10,453,32,CR-4
ORD-66363,2024-09-15,Hyderabad,DS-05,Beverages,Night,Express,5,4,20,365,28,CR-6
ORD-66364,2024-06-27,Delhi,DS-01,Snacks,Afternoon,Standard,5,4,10,216,26,CR-98
ORD-66365,2024-06-18,Chennai,DS-01,Household,Evening,Express,4,3,30,485,10,CR-194
ORD-66366,2024-05-02,Hyderabad,DS-07,Frozen,Afternoon,Standard,3,4,0,528,28,CR-53
ORD-66367,2024-11-14,Mumbai,DS-08,Personal Care,Night,Standard,1,4,30,479,31,CR-25
ORD-66368,2024-11-03,Hyderabad,DS-02,Beverages,Night,Express,4,3,10,348,25,CR-63
ORD-66369,2024-07-19,Bengaluru,DS-01,Beverages,Morning,Standard,4,5,0,362,25,CR-89
ORD-66370,2024-11-20,Mumbai,DS-06,Dairy,Evening,Express,5,5,10,447,18,CR-69
ORD-66371,2024-06-12,Pune,DS-08,Beverages,Evening,Standard,4,3,20,248,26,CR-191
ORD-66372,2024-05-11,Hyderabad,DS-07,Frozen,Afternoon,Standard,6,3,20,328,28,CR-144
ORD-66373,2024-09-26,Pune,DS-04,Dairy,Evening,Express,3,3,20,258,20,CR-18
ORD-66374,2024-06-20,Mumbai,DS-05,Grocery,Night,Express,3,3,10,304,22,CR-15
ORD-66375,2024-01-16,Hyderabad,DS-08,Grocery,Morning,Express,2,3,30,380,18,CR-91
ORD-66376,2024-12-09,Delhi,DS-03,Beverages,Morning,Standard,5,4,30,687,22,CR-109
ORD-66377,2024-01-16,Bengaluru,DS-03,Household,Afternoon,Standard,1,4,20,289,23,CR-195
ORD-66378,2024-03-16,Hyderabad,DS-01,Household,Evening,Express,2,5,10,199,13,CR-170
ORD-66379,2024-09-01,Mumbai,DS-03,Household,Evening,Standard,6,3,30,454,20,CR-23
ORD-66380,2024-10-11,Bengaluru,DS-06,Dairy,Afternoon,Express,4,4,10,487,13,CR-201
ORD-66381,2024-03-08,Chennai,DS-03,Dairy,Night,Express,3,3,0,230,21,CR-85
ORD-66382,2024-12-03,Delhi,DS-08,Grocery,Night,Standard,5,5,0,377,27,CR-182
ORD-66383,2024-07-15,Pune,DS-03,Grocery,Afternoon,Express,4,5,0,437,17,CR-136
ORD-66384,2024-08-14,Bengaluru,DS-08,Personal Care,Evening,Express,1,3,30,363,21,CR-75
ORD-66385,2024-02-27,Pune,DS-06,Beverages,Night,Standard,2,4,20,572,30,CR-196
ORD-66386,2024-06-04,Pune,DS-08,Personal Care,Afternoon,Express,4,3,0,322,18,CR-18
ORD-66387,2024-01-07,Delhi,DS-02,Frozen,Evening,Standard,1,4,20,263,27,CR-115
ORD-66388,2024-12-16,Mumbai,DS-03,Beverages,Afternoon,Standard,6,3,20,509,24,CR-39
ORD-66389,2024-09-07,Mumbai,DS-05,Grocery,Morning,Standard,5,5,0,510,26,CR-22
ORD-66390,2024-01-03,Chennai,DS-07,Snacks,Afternoon,Standard,2,2,0,384,40,CR-64
ORD-66391,2024-05-06,Bengaluru,DS-06,Household,Night,Standard,4,4,30,593,23,CR-96
ORD-66392,2024-10-24,Chennai,DS-05,Personal Care,Afternoon,Standard,1,5,30,365,20,CR-189
ORD-66393,2024-06-24,Chennai,DS-06,Snacks,Night,Standard,6,5,0,286,22,CR-0
ORD-66394,2024-11-05,Pune,DS-07,Household,Night,Express,2,3,10,504,31,CR-56
ORD-66395,2024-06-27,Hyderabad,DS-03,Snacks,Afternoon,Standard,4,5,30,431,20,CR-93
ORD-66396,2024-04-09,Mumbai,DS-08,Grocery,Morning,Express,4,3,10,401,21,CR-76
ORD-66397,2024-04-05,Delhi,DS-03,Grocery,Morning,Standard,2,5,10,348,19,CR-110
ORD-66398,2024-03-23,Chennai,DS-01,Grocery,Night,Standard,5,5,0,316,26,CR-86
ORD-66399,2024-10-05,Delhi,DS-07,Frozen,Afternoon,Standard,2,2,10,621,36,CR-83
ORD-66400,2024-05-23,Chennai,DS-03,Frozen,Night,Standard,1,5,10,473,24,CR-109
ORD-66401,2024-02-28,Pune,DS-01,Personal Care,Morning,Express,1,5,0,565,17,CR-53
ORD-66402,2024-08-08,Hyderabad,DS-01,Grocery,Morning,Standard,5,5,0,690,23,CR-93
ORD-66403,2024-10-02,Mumbai,DS-02,Personal Care,Afternoon,Standard,5,3,0,385,20,CR-206
ORD-66404,2024-07-09,Pune,DS-06,Grocery,Evening,Standard,1,4,0,400,21,CR-131
ORD-66405,2024-01-24,Hyderabad,DS-08,Frozen,Evening,Standard,4,5,0,380,17,CR-121
ORD-66406,2024-02-14,Bengaluru,DS-01,Grocery,Afternoon,Express,3,3,10,480,14,CR-197
ORD-66407,2024-12-20,Bengaluru,DS-04,Dairy,Morning,Express,2,3,30,361,13,CR-190
ORD-66408,2024-02-03,Chennai,DS-02,Personal Care,Evening,Express,5,4,0,294,13,CR-121
ORD-66409,2024-07-14,Mumbai,DS-02,Dairy,Morning,Express,1,4,10,526,20,CR-32
ORD-66410,2024-06-13,Pune,DS-06,Beverages,Morning,Standard,2,3,10,436,22,CR-47
ORD-66411,2024-11-18,Pune,DS-04,Household,Morning,Standard,4,4,30,481,23,CR-71
ORD-66412,2024-10-19,Hyderabad,DS-03,Frozen,Morning,Standard,1,5,20,271,22,CR-47
ORD-66413,2024-11-13,Pune,DS-04,Dairy,Evening,Standard,4,4,10,413,19,CR-49
ORD-66414,2024-02-16,Delhi,DS-06,Snacks,Evening,Express,3,3,30,424,11,CR-112
ORD-66415,2024-12-13,Chennai,DS-06,Frozen,Afternoon,Standard,5,3,0,231,21,CR-138
ORD-66416,2024-01-15,Chennai,DS-04,Snacks,Evening,Standard,5,3,10,495,24,CR-114
ORD-66417,2024-02-06,Mumbai,DS-02,Frozen,Morning,Standard,3,4,20,348,16,CR-0
ORD-66418,2024-04-12,Chennai,DS-01,Dairy,Night,Express,1,4,30,160,26,CR-156
ORD-66419,2024-10-03,Delhi,DS-06,Dairy,Afternoon,Standard,2,5,10,340,21,CR-190
ORD-66420,2024-02-12,Delhi,DS-07,Grocery,Evening,Express,6,4,30,111,31,CR-84
ORD-66421,2024-03-27,Chennai,DS-02,Snacks,Afternoon,Standard,2,5,20,655,9,CR-67
ORD-66422,2024-01-18,Mumbai,DS-03,Household,Afternoon,Standard,6,3,30,355,30,CR-16
ORD-66423,2024-04-06,Delhi,DS-07,Dairy,Night,Standard,3,3,0,208,33,CR-121
ORD-66424,2024-09-24,Chennai,DS-08,Personal Care,Morning,Standard,2,5,0,396,29,CR-12
ORD-66425,2024-07-05,Delhi,DS-06,Household,Evening,Express,1,5,0,421,11,CR-174
ORD-66426,2024-02-01,Pune,DS-01,Beverages,Night,Express,1,4,20,364,17,CR-203
ORD-66427,2024-04-04,Hyderabad,DS-03,Beverages,Morning,Standard,6,4,30,266,25,CR-51
ORD-66428,2024-10-03,Bengaluru,DS-05,Snacks,Evening,Standard,3,3,30,302,20,CR-111
ORD-66429,2024-08-08,Bengaluru,DS-05,Grocery,Morning,Standard,1,4,20,392,26,CR-56
ORD-66430,2024-06-18,Pune,DS-04,Grocery,Night,Express,1,3,10,625,32,CR-15
ORD-66431,2024-07-16,Chennai,DS-03,Frozen,Night,Standard,6,3,10,655,21,CR-79
