order_id,order_date,segment,revenue,margin_rate
ORD-3785,2025-04-24,SMB,586,0.1593
ORD-3786,2025-04-08,SMB,456,0.1546
ORD-3787,2025-04-12,SMB,538,0.1615
ORD-3788,2025-04-03,SMB,397,0.1475
ORD-3789,2025-04-18,SMB,357,0.171
ORD-3790,2025-04-23,SMB,494,0.1413
ORD-3791,2025-04-28,SMB,523,0.1159
ORD-3792,2025-04-27,SMB,631,0.1562
ORD-3793,2025-04-24,SMB,450,0.1227
ORD-3794,2025-04-05,SMB,456,0.1611
ORD-3795,2025-04-20,SMB,467,0.1122
ORD-3796,2025-04-08,SMB,447,0.1271
ORD-3797,2025-04-20,SMB,352,0.11
ORD-3798,2025-04-10,SMB,619,0.1427
ORD-3799,2025-04-11,SMB,628,0.1294
ORD-3800,2025-04-15,SMB,532,0.1313
ORD-3801,2025-04-07,SMB,590,0.1413
ORD-3802,2025-04-26,SMB,520,0.1744
ORD-3803,2025-04-09,SMB,530,0.1634
ORD-3804,2025-04-05,SMB,627,0.163
ORD-3805,2025-04-10,SMB,502,0.1387
ORD-3806,2025-04-22,SMB,575,0.1651
ORD-3807,2025-04-02,SMB,421,0.1286
ORD-3808,2025-04-03,SMB,638,0.1688
ORD-3809,2025-04-05,SMB,517,0.1409
ORD-3810,2025-04-16,SMB,495,0.1263
ORD-3811,2025-04-25,SMB,478,0.1566
ORD-3812,2025-04-18,SMB,408,0.1416
ORD-3813,2025-04-26,SMB,478,0.1172
ORD-3814,2025-04-06,SMB,654,0.1388
ORD-3815,2025-04-05,SMB,436,0.1647
ORD-3816,2025-04-02,SMB,479,0.1596
ORD-3817,2025-04-03,SMB,483,0.1141
ORD-3818,2025-04-26,SMB,458,0.0985
ORD-3819,2025-04-21,SMB,718,0.1317
ORD-3820,2025-04-12,SMB,387,0.1385
ORD-3821,2025-04-20,SMB,488,0.1598
ORD-3822,2025-04-01,SMB,605,0.1384
ORD-3823,2025-04-11,SMB,335,0.1577
ORD-3824,2025-04-06,SMB,337,0.1457
ORD-3825,2025-04-03,SMB,535,0.1371
ORD-3826,2025-04-16,SMB,462,0.1016
ORD-3827,2025-04-20,SMB,445,0.1289
ORD-3828,2025-04-26,SMB,492,0.1399
ORD-3829,2025-04-26,SMB,589,0.1553
ORD-3830,2025-04-05,SMB,524,0.1179
ORD-3831,2025-04-21,SMB,445,0.1744
ORD-3832,2025-04-25,SMB,619,0.1513
ORD-3833,2025-04-23,SMB,454,0.1183
ORD-3834,2025-04-03,SMB,496,0.1584
ORD-3835,2025-04-02,SMB,428,0.1116
ORD-3836,2025-04-17,SMB,457,0.1557
ORD-3837,2025-04-20,SMB,632,0.1636
ORD-3838,2025-04-05,SMB,609,0.1599
ORD-3839,2025-04-26,SMB,517,0.113
ORD-3840,2025-04-15,SMB,494,0.1327
ORD-3841,2025-04-04,SMB,475,0.1277
ORD-3842,2025-04-25,SMB,421,0.1298
ORD-3843,2025-04-18,SMB,494,0.1491
ORD-3844,2025-04-04,SMB,471,0.1364
ORD-3845,2025-04-09,SMB,478,0.1638
ORD-3846,2025-04-22,SMB,606,0.1462
ORD-3847,2025-04-06,SMB,575,0.1632
ORD-3848,2025-04-09,SMB,460,0.1638
ORD-3849,2025-04-27,SMB,565,0.0877
ORD-3850,2025-04-13,SMB,589,0.153
ORD-3851,2025-04-17,SMB,660,0.1605
ORD-3852,2025-04-23,SMB,519,0.11
ORD-3853,2025-04-27,SMB,522,0.172
ORD-3854,2025-04-26,SMB,603,0.1416
ORD-3855,2025-04-12,SMB,413,0.1143
ORD-3856,2025-04-05,SMB,437,0.1586
ORD-3857,2025-04-05,SMB,481,0.1649
ORD-3858,2025-04-09,SMB,389,0.1626
ORD-3859,2025-04-22,SMB,631,0.1153
ORD-3860,2025-04-19,SMB,424,0.1099
ORD-3861,2025-04-11,SMB,502,0.1305
ORD-3862,2025-04-24,SMB,340,0.1735
ORD-3863,2025-04-16,SMB,550,0.1205
ORD-3864,2025-04-02,SMB,507,0.1525
ORD-3865,2025-04-06,SMB,360,0.1476
ORD-3866,2025-04-11,SMB,550,0.1306
ORD-3867,2025-04-04,SMB,603,0.1425
ORD-3868,2025-04-20,SMB,402,0.1355
ORD-3869,2025-04-19,SMB,636,0.1361
ORD-3870,2025-04-09,SMB,501,0.1646
ORD-3871,2025-04-03,SMB,525,0.1487
ORD-3872,2025-04-08,SMB,614,0.1527
ORD-3873,2025-04-02,SMB,604,0.1279
ORD-3874,2025-04-02,SMB,467,0.1174
ORD-3875,2025-04-26,SMB,512,0.1401
ORD-3876,2025-04-05,SMB,615,0.1296
ORD-3877,2025-04-22,SMB,469,0.1137
ORD-3878,2025-04-24,SMB,430,0.1765
ORD-3879,2025-04-22,SMB,460,0.1423
ORD-3880,2025-04-21,SMB,547,0.1446
ORD-3881,2025-04-18,SMB,561,0.107
ORD-3882,2025-04-16,SMB,544,0.1146
ORD-3883,2025-04-02,SMB,591,0.1337
ORD-3884,2025-04-20,SMB,575,0.1201
ORD-3885,2025-04-18,SMB,415,0.1508
ORD-3886,2025-04-24,SMB,561,0.1721
ORD-3887,2025-04-15,SMB,467,0.1409
ORD-3888,2025-04-09,SMB,500,0.1519
ORD-3889,2025-04-08,SMB,472,0.1473
ORD-3890,2025-04-03,SMB,530,0.1144
ORD-3891,2025-04-21,SMB,497,0.1333
ORD-3892,2025-04-10,SMB,466,0.1216
ORD-3893,2025-04-11,SMB,481,0.1508
ORD-3894,2025-04-05,SMB,551,0.1301
ORD-3895,2025-04-10,SMB,353,0.136
ORD-3896,2025-04-10,SMB,574,0.1215
ORD-3897,2025-04-04,SMB,524,0.1514
ORD-3898,2025-04-28,SMB,472,0.1568
ORD-3899,2025-04-10,SMB,585,0.1127
ORD-3900,2025-04-09,SMB,556,0.1427
ORD-3901,2025-04-07,SMB,410,0.144
ORD-3902,2025-04-19,SMB,532,0.1214
ORD-3903,2025-04-24,SMB,410,0.1522
ORD-3904,2025-04-13,SMB,550,0.1435
ORD-3905,2025-04-27,SMB,477,0.1175
ORD-3906,2025-04-11,SMB,558,0.1563
ORD-3907,2025-04-15,SMB,587,0.1238
ORD-3908,2025-04-11,SMB,391,0.1067
ORD-3909,2025-04-05,SMB,543,0.1454
ORD-3910,2025-04-10,SMB,358,0.1519
ORD-3911,2025-04-22,SMB,492,0.1454
ORD-3912,2025-04-21,SMB,587,0.1149
ORD-3913,2025-04-13,SMB,490,0.1508
ORD-3914,2025-04-15,SMB,501,0.1574
ORD-3915,2025-04-13,SMB,599,0.1389
ORD-3916,2025-04-18,SMB,463,0.1625
ORD-3917,2025-04-21,SMB,479,0.1569
ORD-3918,2025-04-05,SMB,502,0.1358
ORD-3919,2025-04-14,SMB,496,0.1489
ORD-3920,2025-04-03,SMB,578,0.1389
ORD-3921,2025-04-11,SMB,511,0.1277
ORD-3922,2025-04-19,SMB,536,0.1629
ORD-3923,2025-04-08,SMB,563,0.1469
ORD-3924,2025-04-14,SMB,507,0.1678
ORD-3925,2025-04-01,SMB,615,0.174
ORD-3926,2025-04-22,SMB,412,0.1383
ORD-3927,2025-04-11,SMB,586,0.1426
ORD-3928,2025-04-20,SMB,578,0.1346
ORD-3929,2025-04-21,SMB,511,0.1322
ORD-3930,2025-04-07,SMB,518,0.1363
ORD-3931,2025-04-12,SMB,401,0.1398
ORD-3932,2025-04-10,SMB,513,0.151
ORD-3933,2025-04-14,SMB,575,0.1587
ORD-3934,2025-04-11,SMB,594,0.1348
ORD-3935,2025-04-18,SMB,410,0.1475
ORD-3936,2025-04-08,SMB,495,0.1153
ORD-3937,2025-04-01,SMB,426,0.1244
ORD-3938,2025-04-08,SMB,607,0.1813
ORD-3939,2025-04-03,SMB,428,0.15
ORD-3940,2025-04-05,SMB,375,0.1502
ORD-3941,2025-04-04,SMB,603,0.1214
ORD-3942,2025-04-04,SMB,537,0.1602
ORD-3943,2025-04-21,SMB,507,0.1575
ORD-3944,2025-04-24,SMB,583,0.1411
ORD-3945,2025-04-06,SMB,642,0.1816
ORD-3946,2025-04-14,SMB,591,0.1787
ORD-3947,2025-04-09,SMB,462,0.1449
ORD-3948,2025-04-12,SMB,423,0.131
ORD-3949,2025-04-10,SMB,565,0.1645
ORD-3950,2025-04-24,SMB,451,0.1528
ORD-3951,2025-04-08,SMB,532,0.1073
ORD-3952,2025-04-08,SMB,500,0.1127
ORD-3953,2025-04-06,SMB,644,0.1669
ORD-3954,2025-04-02,SMB,423,0.1622
ORD-3955,2025-04-28,SMB,397,0.1604
ORD-3956,2025-04-01,SMB,441,0.1359
ORD-3957,2025-04-08,SMB,496,0.15
ORD-3958,2025-04-14,SMB,567,0.1403
ORD-3959,2025-04-02,SMB,504,0.1493
ORD-3960,2025-04-07,SMB,538,0.1524
ORD-3961,2025-04-21,SMB,440,0.1275
ORD-3962,2025-04-12,SMB,391,0.1442
ORD-3963,2025-04-06,SMB,562,0.1441
ORD-3964,2025-04-01,SMB,605,0.1579
ORD-3965,2025-04-04,SMB,419,0.1433
ORD-3966,2025-04-21,SMB,425,0.1099
ORD-3967,2025-04-01,SMB,338,0.1322
ORD-3968,2025-04-27,SMB,427,0.1904
ORD-3969,2025-04-12,SMB,605,0.1208
ORD-3970,2025-04-08,SMB,539,0.1386
ORD-3971,2025-04-28,SMB,562,0.1728
ORD-3972,2025-04-01,SMB,478,0.1057
ORD-3973,2025-04-08,SMB,540,0.1842
ORD-3974,2025-04-17,SMB,439,0.1521
ORD-3975,2025-04-19,SMB,431,0.1294
ORD-3976,2025-04-04,SMB,450,0.1238
ORD-3977,2025-04-20,SMB,589,0.1392
ORD-3978,2025-04-14,SMB,481,0.1565
ORD-3979,2025-04-23,SMB,371,0.123
ORD-3980,2025-04-25,SMB,466,0.1455
ORD-3981,2025-04-06,SMB,571,0.1714
ORD-3982,2025-04-22,SMB,519,0.1251
ORD-3983,2025-04-20,SMB,397,0.1083
ORD-3984,2025-04-09,SMB,379,0.1403
ORD-3985,2025-04-09,SMB,442,0.164
ORD-3986,2025-04-23,SMB,415,0.1678
ORD-3987,2025-04-18,SMB,570,0.1086
ORD-3988,2025-04-05,SMB,657,0.1282
ORD-3989,2025-04-24,SMB,600,0.1682
ORD-3990,2025-04-26,SMB,435,0.1389
ORD-3991,2025-04-25,SMB,273,0.1399
ORD-3992,2025-04-21,SMB,471,0.1557
ORD-3993,2025-04-13,SMB,462,0.1287
ORD-3994,2025-04-20,SMB,467,0.1478
ORD-3995,2025-04-09,SMB,288,0.1729
ORD-3996,2025-04-04,SMB,538,0.1116
ORD-3997,2025-04-21,SMB,365,0.1682
ORD-3998,2025-04-16,SMB,526,0.1705
ORD-3999,2025-04-11,SMB,511,0.1274
